condition_id,metric_id,value,reason,gene_count
MARS2+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
MARS2+ctrl,trishift_pearson_delta,-0.69790254948582642,,20
MARS2+ctrl,systema_pearson,0.31716853499097564,,20
MCM10+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
MCM10+ctrl,trishift_pearson_delta,-0.34740143808470947,,20
MCM10+ctrl,systema_pearson,-0.65652741702557149,,20
MCM3+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
MCM3+ctrl,trishift_pearson_delta,-0.43610576213749741,,19
MCM3+ctrl,systema_pearson,-0.16876659163895474,,19
MCM4+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
MCM4+ctrl,trishift_pearson_delta,-0.56320008102029007,,20
MCM4+ctrl,systema_pearson,-0.63575956249060306,,20
MCMBP+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
MCMBP+ctrl,trishift_pearson_delta,0.66374111545766201,,20
MCMBP+ctrl,systema_pearson,-0.10150206732421418,,20
MED10+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
MED10+ctrl,trishift_pearson_delta,0.38763037687056878,,20
MED10+ctrl,systema_pearson,-0.44809680870692836,,20
MED11+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
MED11+ctrl,trishift_pearson_delta,-0.049345359085736722,,20
MED11+ctrl,systema_pearson,-0.4685023112284013,,20
MED20+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
MED20+ctrl,trishift_pearson_delta,0.18658914894708339,,20
MED20+ctrl,systema_pearson,-0.3775496382687214,,20
MED22+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
MED22+ctrl,trishift_pearson_delta,0.020862299171596335,,20
MED22+ctrl,systema_pearson,-0.2181049576274777,,20
MED9+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
MED9+ctrl,trishift_pearson_delta,0.22387267784109566,,20
MED9+ctrl,systema_pearson,-0.71787346646295469,,20
METTL3+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
METTL3+ctrl,trishift_pearson_delta,-0.054558883640379752,,20
METTL3+ctrl,systema_pearson,0.69029237057328929,,20
MMS22L+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
MMS22L+ctrl,trishift_pearson_delta,0.0071689907412216562,,20
MMS22L+ctrl,systema_pearson,-0.63660421499306785,,20
MPHOSPH10+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
MPHOSPH10+ctrl,trishift_pearson_delta,0.41364410898369708,,20
MPHOSPH10+ctrl,systema_pearson,-0.21071137726196418,,20
MRPL10+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
MRPL10+ctrl,trishift_pearson_delta,-0.0040733365937587812,,20
MRPL10+ctrl,systema_pearson,0.21999262918835341,,20
MRPL2+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
MRPL2+ctrl,trishift_pearson_delta,-0.095819953465196644,,20
MRPL2+ctrl,systema_pearson,0.090699233634171553,,20
MRPL22+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
MRPL22+ctrl,trishift_pearson_delta,0.04163585347445882,,20
MRPL22+ctrl,systema_pearson,0.45155195546614907,,20
MRPL24+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
MRPL24+ctrl,trishift_pearson_delta,-0.40268957330669836,,20
MRPL24+ctrl,systema_pearson,0.10759117261148951,,20
MRPL27+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
MRPL27+ctrl,trishift_pearson_delta,0.5493438080503098,,20
MRPL27+ctrl,systema_pearson,0.61548260456828263,,20
MRPL3+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
MRPL3+ctrl,trishift_pearson_delta,0.40027588000941361,,19
MRPL3+ctrl,systema_pearson,0.097830859918480575,,19
MRPL37+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
MRPL37+ctrl,trishift_pearson_delta,-0.41623581338028048,,20
MRPL37+ctrl,systema_pearson,0.19811856161732397,,20
MRPS18A+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
MRPS18A+ctrl,trishift_pearson_delta,-0.39819066124799402,,20
MRPS18A+ctrl,systema_pearson,-0.11847820189668598,,20
MRPS21+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
MRPS21+ctrl,trishift_pearson_delta,-0.22250123134961039,,20
MRPS21+ctrl,systema_pearson,-0.16705395815322768,,20
MRPS28+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
MRPS28+ctrl,trishift_pearson_delta,-0.47777068708490417,,20
MRPS28+ctrl,systema_pearson,-0.17268985054618111,,20
MRPS35+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
MRPS35+ctrl,trishift_pearson_delta,0.15543013122649993,,20
MRPS35+ctrl,systema_pearson,-0.10977322872479268,,20
MRPS7+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
MRPS7+ctrl,trishift_pearson_delta,0.391882847181313,,20
MRPS7+ctrl,systema_pearson,0.64327610819859238,,20
MTOR+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
MTOR+ctrl,trishift_pearson_delta,0.32901782506620153,,20
MTOR+ctrl,systema_pearson,0.058456953504706331,,20
MYBBP1A+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
MYBBP1A+ctrl,trishift_pearson_delta,-0.19398925515116408,,20
MYBBP1A+ctrl,systema_pearson,-0.63455765436084954,,20
MYBL2+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
MYBL2+ctrl,trishift_pearson_delta,-0.71076375021362348,,20
MYBL2+ctrl,systema_pearson,-0.75301161522284354,,20
MZT1+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
MZT1+ctrl,trishift_pearson_delta,0.42882751696893051,,20
MZT1+ctrl,systema_pearson,0.25358878134786594,,20
NAE1+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
NAE1+ctrl,trishift_pearson_delta,-0.10936699653425799,,20
NAE1+ctrl,systema_pearson,0.4685746563710993,,20
NARS+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
NARS+ctrl,trishift_pearson_delta,0.099131200550112264,,20
NARS+ctrl,systema_pearson,-0.47617543511514188,,20
NCBP1+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
NCBP1+ctrl,trishift_pearson_delta,-0.2740066153829358,,20
NCBP1+ctrl,systema_pearson,-0.33624812110935193,,20
NCKAP1+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
NCKAP1+ctrl,trishift_pearson_delta,-0.46650896875240017,,20
NCKAP1+ctrl,systema_pearson,-0.23680869035216456,,20
NCL+ctrl,txpert_macro_pearson_delta,,constant_vector,5000
NCL+ctrl,trishift_pearson_delta,0.1110274378348573,,19
